1,0,0,59.563,2056.9,2056.9,50,89087,96255,100863,89087,96255,100863
2,0,0,113.245,2360.1,2208.5,100,97279,103935,113663,103935,111103,115711
3,0,0,166.603,2355.18,2257.3933333333334,150,99327,108543,115711,103935,111103,115711
4,0,0,219.904,2355.56,2281.935,200,101375,108543,115711,103935,111103,115711
5,0,0,273.201,2356.1,2296.768,250,101375,109055,115711,103935,111103,115711
6,0,0,326.585,2365.2,2308.173333333333,300,101887,109055,115711,104447,111615,116223
7,0,0,379.877,2359.4,2315.4914285714285,350,103935,111103,115711,103935,111103,115711
8,0,0,433.158,2359.92,2321.045,400,103935,111103,115711,103935,111103,115711
9,0,0,486.442,2361.4,2325.528888888889,450,103935,111103,115711,104447,111103,115711
10,0,0,539.734,2362.4,2329.216,500,103935,111103,115711,103935,111103,116223
11,0,0,593.021,2365.38,2332.5036363636364,550,103935,111103,115711,104447,111615,116223
12,0,0,646.319,2365.12,2335.221666666667,600,103935,111103,115711,104447,111615,116223
